price_aprox_usd,surface_covered_in_m2,lat,lon,neighbourhood
50431.5,80.0,19.446852,-99.154461,Cuauhtémoc
63002.49,66.0,19.479793,-99.186945,Azcapotzalco
42386.27,69.0,19.461256,-99.133059,Cuauhtémoc
61010.94,64.0,19.383446,-99.137643,Benito Juárez
31085.02,67.0,19.461662,-99.190926,Miguel Hidalgo
85899.33,80.0,19.396893,-99.152302,Benito Juárez
29996.15,70.0,19.455641,-99.137279,Cuauhtémoc
78502.86,74.0,19.401057,-99.184918,Miguel Hidalgo
45837.24,58.0,19.480501,-99.178139,Azcapotzalco
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
53752.95,90.0,19.366362,-99.076023,Iztapalapa
33118.72,69.0,19.403155,-99.074139,Iztacalco
42159.18,63.0,19.3672829798,-99.206379354,Álvaro Obregón
76922.26,80.0,19.377875,-99.176416,Benito Juárez
90093.88,65.0,19.384371,-99.135965,Benito Juárez
46146.24,65.0,19.403836,-99.059832,Iztacalco
38942.31,75.0,19.423673,-99.144432,Cuauhtémoc
57955.13,49.0,19.3324895,-99.1257361,Coyoacán
64277.51,90.0,19.336994,-99.162355,Coyoacán
48524.25,70.0,19.395523,-99.195703,Álvaro Obregón
64277.51,78.0,19.483167,-99.117871,Gustavo A. Madero
61906.61,76.0,19.352333,-99.121169,Coyoacán
64292.75,78.0,19.4795898,-99.1191274,Gustavo A. Madero
95257.16,75.0,19.396247,-99.190282,Álvaro Obregón
72777.28,65.0,19.401819,-99.184615,Miguel Hidalgo
46890.97,80.0,19.381324,-99.104164,Iztacalco
26870.1,64.0,19.320269,-99.055412,Iztapalapa
23492.42,60.0,19.39527,-99.068478,Iztacalco
98787.15,75.0,19.284672,-99.220367,Tlalpan
47417.83,85.0,19.455518,-99.123801,Venustiano Carranza
81683.41,82.0,19.4005128,-99.1895024,Miguel Hidalgo
22381.21,50.0,19.486053,-99.109844,Gustavo A. Madero
47628.58,60.0,19.49662,-99.185876,Azcapotzalco
40103.47,70.0,19.366632,-99.1979,Álvaro Obregón
57034.36,90.0,19.377169,-99.187643,Benito Juárez
58130.73,85.0,19.365478,-99.19662,Coyoacán
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
76395.4,65.0,,,Iztapalapa
55320.8,70.0,19.436561,-99.15195,Cuauhtémoc
99472.08,65.0,19.390062,-99.192293,Álvaro Obregón
31619.38,69.0,,,Cuauhtémoc
46469.47,65.0,19.363542,-99.224084,Álvaro Obregón
95257.16,90.0,19.396247,-99.190282,Álvaro Obregón
44520.07,70.0,19.41973,-99.111403,Venustiano Carranza
45837.24,58.0,19.480501,-99.178139,Azcapotzalco
44536.01,60.0,19.440749,-99.141649,Cuauhtémoc
81683.41,60.0,19.4582517611,-99.1401529312,Cuauhtémoc
41797.92,60.0,19.449216,-99.175596,Miguel Hidalgo
44699.21,70.0,19.459992,-99.153628,Cuauhtémoc
48076.41,80.0,,,Venustiano Carranza
47681.26,69.0,19.309713,-99.1262,Coyoacán
46111.6,62.0,19.307033,-99.1675842,Coyoacán
77975.99,65.0,19.376456,-99.145563,Benito Juárez
26764.23,55.0,19.337688,-99.059181,Iztapalapa
27660.4,62.0,19.44365,-99.141269,Cuauhtémoc
53055.28,52.0,19.444233,-99.166078,Miguel Hidalgo
90093.88,85.0,19.375299,-99.139692,Coyoacán
23492.37,60.0,19.395358,-99.068457,Iztacalco
67069.89,85.0,19.384371,-99.135965,Benito Juárez
41895.68,60.0,19.385603,-99.188292,Benito Juárez
54248.01,75.0,19.400165,-99.135621,Iztacalco
24944.16,65.0,19.353066,-99.084569,Iztapalapa
25342.19,49.0,19.383948,-99.067884,Iztapalapa
25872.4,70.0,19.492195,-99.182526,Azcapotzalco
45194.99,65.0,19.417636,-99.153292,Cuauhtémoc
42928.94,50.0,19.375105,-99.078451,Venustiano Carranza
81664.04,90.0,19.441043,-99.175585,Miguel Hidalgo
59377.66,66.0,19.367348,-99.220413,Álvaro Obregón
81683.41,80.0,19.2738496,-99.1566726,Tlalpan
69775.55,85.0,19.404403,-99.175446,Miguel Hidalgo
54166.48,60.0,19.2990233,-99.0436467,Tláhuac
53832.41,70.0,19.454332,-99.200287,Miguel Hidalgo
28768.55,70.0,19.350145,-99.086731,Iztapalapa
91432.72,70.0,19.377404,-99.193301,Álvaro Obregón
77730.99,68.0,19.3928098,-99.1497664,Benito Juárez
29052.9,54.0,19.370010759,-99.0080487728,Iztapalapa
56689.55,75.0,19.428767,-99.1459,Cuauhtémoc
54962.71,69.0,19.2990233,-99.0436467,Tláhuac
42379.42,70.0,19.402151,-99.177065,Miguel Hidalgo
34562.33,50.0,19.317534,-99.058491,Iztapalapa
60589.45,65.0,,,Tlalpan
32138.75,60.0,19.446829,-99.159454,Cuauhtémoc
31611.89,55.0,,,Iztapalapa
56689.49,60.0,19.428767,-99.1459,Cuauhtémoc
50064.02,64.0,19.474655,-99.189277,Azcapotzalco
79575.45,80.0,19.427754,-99.171109,Cuauhtémoc
53773.93,85.0,19.489477,-99.164582,Azcapotzalco
44994.25,70.0,19.487517,-99.181718,Azcapotzalco
77712.56,55.0,19.396727,-99.115875,Iztacalco
85352.1,58.0,19.386852,-99.194748,Álvaro Obregón
63750.64,58.0,19.348085,-99.108036,Xochimilco
68228.99,80.0,19.35782,-99.149406,Benito Juárez
42676.05,65.0,19.449392,-99.138544,Cuauhtémoc
36300.98,56.0,19.362463,-99.017724,Iztapalapa
45837.24,70.0,19.480501,-99.178139,Azcapotzalco
52453.08,70.0,19.443903,-99.171681,Miguel Hidalgo
34246.21,60.0,19.325848,-99.075081,Iztapalapa
21021.9,60.0,19.447127,-99.133204,Cuauhtémoc
97469.99,65.0,,,Álvaro Obregón
72180.48,60.0,19.406854,-99.125897,Venustiano Carranza
34148.93,70.0,19.403155,-99.074139,Iztacalco
77712.56,55.0,19.396727,-99.115875,Iztacalco
42149.18,60.0,,,Venustiano Carranza
42686.17,60.0,19.4557176701,-99.2047029734,Miguel Hidalgo
45194.99,60.0,19.416979,-99.144176,Cuauhtémoc
51527.38,50.0,,,Álvaro Obregón
39514.86,54.0,19.387651,-99.142257,Benito Juárez
65858.1,55.0,,,Iztacalco
40041.72,54.0,19.527836,-99.169827,Gustavo A. Madero
93255.07,54.0,19.3706856,-99.1409936,Benito Juárez
44783.51,60.0,19.412142,-99.146127,Cuauhtémoc
38829.93,85.0,19.453564,-99.133092,Cuauhtémoc
16864.94,48.0,19.4468231,-99.1303962,Cuauhtémoc
84298.37,60.0,19.365175,-99.230064,Álvaro Obregón
79029.72,56.0,19.457911,-99.144234,Cuauhtémoc
73761.07,65.0,19.394628,-99.143842,Benito Juárez
97270.78,55.0,23.634501,-102.552788,Cuauhtémoc
44520.07,65.0,19.308513,-99.134255,Coyoacán
39946.36,70.0,19.396502,-99.128797,Iztacalco
30322.07,70.0,19.51119,-99.19437,Azcapotzalco
22133.57,65.0,19.458968,-99.152898,Cuauhtémoc
46785.59,60.0,19.46033,-99.188194,Miguel Hidalgo
67965.56,60.0,19.416439,-99.125632,Venustiano Carranza
51632.75,60.0,19.452419,-99.175058,Miguel Hidalgo
83244.64,55.0,,,Álvaro Obregón
31522.26,65.0,19.470991,-99.168165,Azcapotzalco
34351.58,80.0,19.303392,-99.243225,La Magdalena Contreras
40994.24,60.0,19.367607,-99.18973,Benito Juárez
45848.11,60.0,19.328411,-99.286873,Álvaro Obregón
28851.11,70.0,19.453996,-99.195188,Miguel Hidalgo
17478.21,50.0,23.634501,-102.552788,Iztapalapa
54235.15,65.0,19.400165,-99.135621,Iztacalco
34268.23,85.0,19.440749,-99.141649,Cuauhtémoc
44783.51,50.0,19.317698,-99.061256,Iztapalapa
46902.09,60.0,19.4518716,-99.1735223,Miguel Hidalgo
59066.81,80.0,19.30618,-99.161962,Coyoacán
44783.51,50.0,19.317698,-99.061256,Iztapalapa
41680.96,90.0,19.449997,-99.18117,Miguel Hidalgo
40041.72,50.0,19.370272,-99.149127,Benito Juárez
44783.51,56.0,19.392349,-99.07093,Iztacalco
69019.29,80.0,19.386033,-99.18296,Benito Juárez
71126.75,90.0,19.336195,-99.23692,Álvaro Obregón
79029.72,67.0,19.428152,-99.106194,Venustiano Carranza
86193.24,80.0,19.343558,-99.15189,Coyoacán
94835.67,70.0,19.400446,-99.165941,Benito Juárez
85352.1,58.0,19.386852,-99.194748,Álvaro Obregón
58657.6,60.0,19.399516,-99.154307,Benito Juárez
44783.51,70.0,19.384365,-99.156091,Benito Juárez
33877.4,70.0,19.33427,-99.083374,Iztapalapa
52943.54,50.0,19.400785,-99.147419,Benito Juárez
21739.54,55.0,19.403331,-99.145021,Benito Juárez
67438.69,84.0,19.455771,-99.134794,Cuauhtémoc
52423.05,65.0,19.455666,-99.188522,Miguel Hidalgo
18440.26,60.0,19.347893,-99.078113,Iztapalapa
33494.27,65.0,19.399226,-99.134352,Iztacalco
80680.55,70.0,19.445742,-99.159469,Cuauhtémoc
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
40147.1,69.0,19.366632,-99.1979,Álvaro Obregón
21343.71,60.0,19.446313,-99.14006,Cuauhtémoc
96198.82,75.0,19.365865,-99.148341,Benito Juárez
57733.9,90.0,19.376456,-99.145563,Benito Juárez
46810.14,60.0,19.456439,-99.144414,Cuauhtémoc
79029.72,65.0,,,Cuauhtémoc
45046.94,75.0,19.485552,-99.122093,Gustavo A. Madero
36882.11,75.0,19.307417,-99.125191,Coyoacán
66400.71,90.0,19.452143,-99.181477,Miguel Hidalgo
58418.35,70.0,19.475745,-99.095737,Gustavo A. Madero
34036.52,89.0,19.466954,-99.117546,Gustavo A. Madero
77148.81,63.0,19.417923,-99.148384,Cuauhtémoc
39514.86,85.0,,,Benito Juárez
65873.72,61.0,19.313878,-99.094271,Iztapalapa
53170.73,60.0,19.395097,-99.150424,Benito Juárez
44783.51,56.0,19.392349,-99.07093,Iztacalco
34267.28,69.0,19.440749,-99.141649,Cuauhtémoc
50947.82,65.0,19.456211,-99.185781,Miguel Hidalgo
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
37416.27,57.0,19.325989,-99.110649,Coyoacán
43782.46,60.0,19.410079,-99.127004,Venustiano Carranza
26870.1,60.0,19.509401,-99.203751,Azcapotzalco
44699.21,65.0,19.460012,-99.153755,Cuauhtémoc
61122.59,70.0,19.30665,-99.148436,Coyoacán
47662.3,60.0,19.456208,-99.126229,Cuauhtémoc
77975.99,70.0,19.364891,-99.148384,Benito Juárez
21902.48,50.0,19.359645,-99.138745,Iztapalapa
42379.47,90.0,19.402151,-99.177065,Miguel Hidalgo
25184.13,54.0,19.455291,-99.130531,Cuauhtémoc
79029.72,85.0,19.417364,-99.159454,Cuauhtémoc
24341.15,57.0,19.3217152,-99.2645126,Iztapalapa
60589.45,65.0,19.346609,-99.072311,Iztapalapa
50936.29,60.0,19.445553,-99.097057,Venustiano Carranza
89391.36,70.0,19.379804,-99.153143,Benito Juárez
79029.72,80.0,19.370046,-99.146155,Benito Juárez
65873.72,64.0,19.3834462,-99.1376427,Benito Juárez
36353.67,69.0,19.506042,-99.153915,Gustavo A. Madero
70516.8,80.0,19.273713,-99.120741,Xochimilco
86162.82,74.0,19.397933,-99.146528,Benito Juárez
90093.88,85.0,19.380951,-99.13662,Benito Juárez
48313.5,75.0,,,Benito Juárez
44267.14,61.0,19.430326,-99.109779,Venustiano Carranza
40028.02,70.0,19.366302,-99.193367,Álvaro Obregón
38997.24,59.0,,,Tlalpan
36889.28,48.0,19.260945,-99.126069,Xochimilco
76922.26,66.0,19.305561,-99.171219,Coyoacán
32151.18,49.0,,,Iztapalapa
34983.82,54.0,19.524702,-99.149456,Gustavo A. Madero
96228.33,90.0,19.374579,-99.146739,Benito Juárez
26954.4,75.0,19.38828,-99.195529,Álvaro Obregón
44048.85,65.0,19.417923,-99.148384,Cuauhtémoc
34808.22,55.0,19.450302,-99.125835,Cuauhtémoc
26870.1,50.0,19.369214,-99.136022,Iztapalapa
89567.02,78.0,19.403707,-99.151813,Benito Juárez
31619.38,53.0,19.519327,-99.152647,Gustavo A. Madero
86862.15,60.0,19.348823,-99.125532,Coyoacán
68597.8,60.0,19.401279,-99.154834,Benito Juárez
40832.02,70.0,19.441695,-99.142965,Cuauhtémoc
67438.69,62.0,19.3138777,-99.094271,Iztapalapa
86795.21,65.0,,,Miguel Hidalgo
49753.63,70.0,19.402712,-99.070958,Iztacalco
66911.83,70.0,19.451809,-99.170181,Miguel Hidalgo
57955.13,80.0,,,Iztacalco
35511.11,75.0,19.322108,-99.141935,Coyoacán
39514.86,79.0,19.496204,-99.086136,Gustavo A. Madero
90093.88,65.0,19.369509,-99.172532,Benito Juárez
94308.8,57.0,19.298168,-99.113106,Tlalpan
39524.23,61.0,19.4300346249,-99.1455409528,Cuauhtémoc
37670.83,60.0,19.422879,-99.058971,Venustiano Carranza
42412.61,69.0,19.396213,-99.142238,Benito Juárez
40103.47,90.0,19.366632,-99.1979,Álvaro Obregón
33982.78,58.0,19.309047,-99.10365,Coyoacán
89567.02,64.0,19.410307,-99.065399,Iztacalco
50052.15,79.0,,,Iztapalapa
88513.29,60.0,23.634501,-102.552788,Benito Juárez
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
60958.26,60.0,19.269059,-99.210225,Tlalpan
37039.96,79.0,19.376392,-99.192439,Álvaro Obregón
45321.12,80.0,19.370272,-99.149127,Benito Juárez
24460.27,50.0,19.409843,-99.125509,Venustiano Carranza
40578.21,63.0,,,Tlalpan
90115.25,80.0,19.369509,-99.172532,Benito Juárez
48904.65,75.0,19.332435,-99.168088,Coyoacán
66525.43,80.0,19.304032,-99.112841,Coyoacán
21074.59,60.0,,,Iztapalapa
92464.77,79.0,19.342083,-99.0532159,Iztapalapa
32182.11,70.0,19.474655,-99.189277,Azcapotzalco
84963.8,74.0,19.428852,-99.15547,Cuauhtémoc
43782.46,60.0,19.410079,-99.127004,Venustiano Carranza
31619.38,68.0,19.431252,-99.146999,Cuauhtémoc
31769.94,60.0,19.525082,-99.144372,Gustavo A. Madero
80399.57,48.0,19.334736,-99.207898,Álvaro Obregón
26349.48,54.0,19.3608931,-99.0247978,Iztapalapa
68460.71,75.0,19.504985,-99.208557,Azcapotzalco
79556.59,74.0,19.440749,-99.141649,Cuauhtémoc
87248.81,90.0,19.393568,-99.186143,Álvaro Obregón
77712.56,55.0,19.396727,-99.115875,Iztacalco
52686.48,80.0,19.437147,-99.167073,Cuauhtémoc
28977.56,69.0,19.486385,-99.181492,Azcapotzalco
55985.7,60.0,19.2990233,-99.0436467,Tláhuac
32314.35,65.0,19.384117,-99.205132,Álvaro Obregón
47662.3,60.0,19.455098,-99.126505,Cuauhtémoc
39883.66,75.0,19.372724,-99.137094,Benito Juárez
38817.03,70.0,19.453564,-99.133092,Cuauhtémoc
38724.56,70.0,19.461256,-99.133059,Cuauhtémoc
38882.62,60.0,19.414713,-99.149175,Cuauhtémoc
39883.66,60.0,19.376536,-99.136148,Benito Juárez
97996.85,71.0,19.384467,-99.135872,Benito Juárez
86880.01,85.0,19.348122,-99.125716,Coyoacán
29445.34,65.0,19.492195,-99.182526,Azcapotzalco
68262.13,71.0,19.510884,-99.140364,Gustavo A. Madero
67175.26,68.0,19.428152,-99.106194,Venustiano Carranza
21243.19,50.0,19.350684,-99.085273,Iztapalapa
31514.42,65.0,19.466822,-99.157379,Azcapotzalco
53582.15,75.0,19.460586,-99.210014,Miguel Hidalgo
97469.99,90.0,19.375394,-99.182066,Benito Juárez
30322.07,55.0,19.51119,-99.19437,Azcapotzalco
54267.07,54.0,19.462355,-99.193313,Miguel Hidalgo
24283.68,51.0,19.342083,-99.0532159,Iztapalapa
31795.03,51.0,19.4426,-99.097198,Venustiano Carranza
40568.59,70.0,19.365175,-99.230064,Álvaro Obregón
49525.29,69.0,19.273468,-99.167976,Tlalpan
43104.07,49.0,19.318989,-99.094437,Iztapalapa
55636.92,70.0,19.326368,-99.1147,Coyoacán
50591.01,62.0,19.454332,-99.200287,Miguel Hidalgo
86142.4,65.0,19.397983,-99.146696,Benito Juárez
66400.71,48.0,19.2981689,-99.1131054,Tlalpan
39883.66,69.0,19.372724,-99.137094,Benito Juárez
64170.91,90.0,19.377369,-99.198052,Álvaro Obregón
44604.19,49.0,19.235328,-99.121824,Azcapotzalco
94858.16,64.0,19.390062,-99.192293,Álvaro Obregón
50936.29,60.0,19.445553,-99.097057,Venustiano Carranza
55847.67,65.0,19.469418,-99.164299,Azcapotzalco
59061.54,72.0,19.30618,-99.161962,Coyoacán
19498.62,60.0,19.450028,-99.163061,Cuauhtémoc
31092.39,62.0,,,Venustiano Carranza
47305.4,65.0,19.452689,-99.117987,Venustiano Carranza
76395.4,64.0,19.478815,-99.196831,Azcapotzalco
44783.51,75.0,19.412142,-99.146127,Cuauhtémoc
40028.02,70.0,19.365917,-99.196977,Álvaro Obregón
74287.94,90.0,19.440749,-99.141649,Cuauhtémoc
44161.44,51.0,,,Iztacalco
43093.85,49.0,19.318989,-99.094437,Iztapalapa
42949.66,71.0,19.2812510467,-99.1872954369,Tlalpan
32182.11,80.0,19.474655,-99.189277,Azcapotzalco
54829.08,65.0,19.364388,-99.229659,Álvaro Obregón
64488.25,90.0,19.366738,-99.14554,Benito Juárez
54376.66,69.0,19.333312,-99.07315,Iztapalapa
36098.8,56.0,19.375983,-99.017354,Iztapalapa
38987.99,50.0,19.363524,-99.247303,Álvaro Obregón
35308.31,49.0,19.425659624,-99.060587883,Venustiano Carranza
39146.05,65.0,19.366708,-99.205907,Benito Juárez
34825.76,55.0,19.491802,-99.200867,Azcapotzalco
55847.67,50.0,19.407816,-99.129707,Cuauhtémoc
39514.86,56.0,19.452301,-99.207422,Miguel Hidalgo
64155.69,80.0,19.3757,-99.196831,Álvaro Obregón
40028.02,65.0,19.365917,-99.196977,Álvaro Obregón
71126.75,70.0,19.398044,-99.174323,Benito Juárez
50227.76,90.0,19.399461,-99.175182,Miguel Hidalgo
75393.1,50.0,19.465454,-99.162665,Azcapotzalco
39514.86,78.0,19.365382,-99.207035,Álvaro Obregón
77975.99,70.0,19.374721,-99.140098,Benito Juárez
37442.54,75.0,19.504985,-99.208557,Azcapotzalco
71126.75,70.0,19.335027,-99.235501,Álvaro Obregón
63223.78,50.0,19.454082,-99.125206,Cuauhtémoc
25632.78,50.0,19.416119,-99.145631,Cuauhtémoc
71653.61,84.0,19.391819,-99.188639,Benito Juárez
85352.1,58.0,19.386852,-99.194748,Álvaro Obregón
28984.43,60.0,19.3324251,-99.0617338,Iztapalapa
86142.4,68.0,19.397933,-99.146528,Benito Juárez
40083.87,65.0,19.502529,-99.194061,Azcapotzalco
34720.39,50.0,19.439037,-99.119514,Venustiano Carranza
71126.75,90.0,19.474885,-99.188231,Azcapotzalco
77975.99,70.0,19.374703,-99.140201,Benito Juárez
60589.45,83.0,19.2593219936,-99.1264776886,Xochimilco
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
53963.75,72.0,19.4179244,-99.104437,Venustiano Carranza
48893.05,60.0,19.332435,-99.168088,Coyoacán
34254.33,59.0,19.524143,-99.160149,Gustavo A. Madero
71653.61,70.0,19.391819,-99.188639,Benito Juárez
37049.13,50.0,,,Xochimilco
52686.48,60.0,19.417363,-99.068463,Venustiano Carranza
40645.77,72.0,19.2790911,-99.2114234,Tlalpan
68228.99,80.0,19.35782,-99.149406,Benito Juárez
45837.24,85.0,19.366302,-99.193367,Azcapotzalco
44161.74,80.0,19.382649,-99.143384,Benito Juárez
48998.42,64.0,19.332495,-99.168057,Coyoacán
93118.88,58.0,,,Gustavo A. Madero
94848.31,50.0,19.378897,-99.140392,Benito Juárez
46943.65,80.0,19.359901,-99.189606,Álvaro Obregón
31980.69,60.0,19.441879,-99.167819,Miguel Hidalgo
92381.3,65.0,,,Miguel Hidalgo
59008.86,66.0,19.377369,-99.198052,Álvaro Obregón
60589.45,65.0,,,Cuauhtémoc
75096.04,82.0,19.44029,-99.088906,Venustiano Carranza
39260.73,75.0,19.454722,-99.1573,Cuauhtémoc
22997.65,55.0,19.453175,-99.113565,Venustiano Carranza
61626.9,75.0,19.39942,-99.141673,Benito Juárez
71653.61,67.0,19.368544,-99.163605,Benito Juárez
74762.12,50.0,19.308287,-99.146309,Coyoacán
35879.49,58.0,19.370822,-99.105239,Iztapalapa
43255.6,70.0,19.309524,-99.069605,Iztapalapa
79556.59,80.0,19.440749,-99.141649,Cuauhtémoc
77551.81,75.0,19.396705,-99.181902,Benito Juárez
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
40568.59,69.0,19.374721,-99.140098,Benito Juárez
58745.42,65.0,19.369859,-99.135812,Iztapalapa
49033.57,70.0,19.446256,-99.147767,Cuauhtémoc
38461.13,70.0,19.478539,-99.151497,Azcapotzalco
38092.32,58.0,19.311959,-99.117466,Coyoacán
36880.53,70.0,19.307417,-99.125191,Coyoacán
68228.99,90.0,19.444584,-99.174675,Miguel Hidalgo
79029.72,67.0,19.428152,-99.106194,Venustiano Carranza
71653.61,60.0,19.378233,-99.2054,Benito Juárez
45947.88,52.0,19.444192,-99.166099,Miguel Hidalgo
48506.7,70.0,19.446256,-99.147767,Cuauhtémoc
59377.66,48.0,19.443178,-99.144234,Cuauhtémoc
34077.61,55.0,19.374704,-99.1404,Benito Juárez
29511.42,48.0,19.316319,-98.970085,Tláhuac
46810.2,70.0,19.456439,-99.144414,Cuauhtémoc
39268.97,90.0,19.470041,-99.165638,Azcapotzalco
18971.63,52.0,19.329869,-99.085444,Iztapalapa
66541.26,90.0,19.304032,-99.112841,Coyoacán
50579.02,62.0,19.458551,-99.127184,Cuauhtémoc
60057.59,65.0,19.445816,-99.170462,Miguel Hidalgo
50052.15,60.0,19.365002,-99.01358,Iztapalapa
65858.1,66.0,19.367943,-99.218478,Álvaro Obregón
18444.64,60.0,19.422397,-99.09769,Venustiano Carranza
47049.03,75.0,19.453036,-99.15556,Cuauhtémoc
39524.23,61.0,19.4304191011,-99.1454980375,Cuauhtémoc
42159.18,70.0,19.2464696,-99.1013498,Miguel Hidalgo
77533.42,68.0,19.396705,-99.181902,Benito Juárez
41131.07,65.0,19.527514,-99.15184,Gustavo A. Madero
86862.09,70.0,19.348122,-99.125716,Coyoacán
60062.59,80.0,19.371543,-99.141669,Benito Juárez
26870.1,50.0,19.373161,-99.130394,Iztapalapa
52686.48,75.0,19.559639,-99.137195,Gustavo A. Madero
71126.75,70.0,19.474884,-99.188233,Azcapotzalco
44783.51,56.0,19.392349,-99.07093,Iztacalco
85878.96,78.0,19.396893,-99.152302,Benito Juárez
76413.51,64.0,19.3961879,-99.1874317,Miguel Hidalgo
28736.75,69.0,19.405867,-99.067802,Iztacalco
62170.05,70.0,19.470359,-99.183001,Azcapotzalco
50052.15,60.0,19.365002,-99.01358,Iztapalapa
46943.65,80.0,19.359897,-99.18956,Álvaro Obregón
60589.45,60.0,,,Tlalpan
83244.64,55.0,,,Azcapotzalco
94022.66,57.0,23.634501,-102.552788,Benito Juárez
55860.91,75.0,19.4525158577,-99.124622941,Venustiano Carranza
18861.76,63.0,19.441439,-99.135247,Cuauhtémoc
50942.36,60.0,19.387613,-99.202726,Álvaro Obregón
53967.66,63.0,19.2990233,-99.0436467,Tláhuac
54267.07,90.0,19.361993,-99.137782,Iztapalapa
83264.38,54.0,19.458118,-99.125557,Cuauhtémoc
60589.45,65.0,23.634501,-102.552788,Cuauhtémoc
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
58640.05,80.0,19.295734,-99.146996,Tlalpan
38935.31,76.0,23.634501,-102.552788,Cuauhtémoc
29315.91,65.0,19.40135,-99.114726,Iztacalco
8693.26,48.0,19.2834131562,-99.0550598502,Tláhuac
70801.04,80.0,19.484703,-99.211365,Azcapotzalco
72250.71,60.0,19.403504,-99.154502,Benito Juárez
68492.42,70.0,19.364993,-99.155739,Benito Juárez
51632.75,90.0,19.452419,-99.175058,Miguel Hidalgo
24460.33,60.0,19.409843,-99.125509,Venustiano Carranza
56702.94,75.0,19.428767,-99.1459,Cuauhtémoc
76722.05,80.0,19.388044,-99.185753,Benito Juárez
98629.09,80.0,19.419403,-99.135361,Cuauhtémoc
77248.5,64.0,19.386551,-99.193708,Álvaro Obregón
77533.42,70.0,19.396705,-99.181902,Benito Juárez
22381.21,50.0,19.487275,-99.104992,Gustavo A. Madero
54947.48,60.0,19.44673,-99.161695,Cuauhtémoc
52313.67,60.0,19.452621,-99.154479,Cuauhtémoc
60062.59,79.0,19.371567,-99.141776,Benito Juárez
53476.78,74.0,19.332427,-99.139817,Coyoacán
34088.15,55.0,19.361385,-99.246689,Álvaro Obregón
28990.6,90.0,19.398044,-99.174323,Benito Juárez
52943.48,90.0,19.400785,-99.147419,Benito Juárez
26891.18,50.0,19.310943,-99.049669,Tláhuac
62170.05,60.0,19.411112,-99.193066,Miguel Hidalgo
86142.4,69.0,19.397983,-99.146696,Benito Juárez
24130.4,55.0,19.474203,-99.171649,Azcapotzalco
